Camera_Sit,Season,GRIDCODE,FREQUENCY,SUM_Shape_Area,RADIUS,BufferArea,PERCENT COvER
W56,Winter,3,19,50582.07867,1000,3141592.654,1.61007757
W56,Winter,4,27,79626.30721,1000,3141592.654,2.534584078
W56,Winter,5,1,62.93053486,1000,3141592.654,0.002003141
W56,Winter,8,4,310629.627,1000,3141592.654,9.887648122
W56,Winter,9,2,19017.04557,1000,3141592.654,0.605331361
W56,Winter,12,1,8535.287836,1000,3141592.654,0.27168665
W56,Winter,16,1,3669.336284,1000,3141592.654,0.116798602
W57,Winter,1,36,935283.6081,1000,3141592.654,29.77100189
W57,Winter,2,62,769491.3482,1000,3141592.654,24.49367035
W57,Winter,3,82,159779.7462,1000,3141592.654,5.085947284
W57,Winter,4,22,131398.2778,1000,3141592.654,4.182537086
W57,Winter,5,5,8100,1000,3141592.654,0.257831008
W57,Winter,8,7,437043.7268,1000,3141592.654,13.91153389
W57,Winter,9,8,107082.2884,1000,3141592.654,3.408535102
W57,Winter,12,9,336715.1327,1000,3141592.654,10.71797556
W57,Winter,14,1,27104.99624,1000,3141592.654,0.862778827
W57,Winter,16,3,229590.5625,1000,3141592.654,7.308094583
W58,Winter,1,50,541109.7365,1000,3141592.654,17.22405786
W58,Winter,2,19,1760724.694,1000,3141592.654,56.0456077
W58,Winter,3,32,47503.24152,1000,3141592.654,1.51207514
W58,Winter,4,18,51782.3397,1000,3141592.654,1.648283066
W58,Winter,8,6,707934.0476,1000,3141592.654,22.53424061
W58,Winter,9,1,32535.39712,1000,3141592.654,1.035633855
W59,Winter,1,15,150572.2241,1000,3141592.654,4.792862752
W59,Winter,2,46,372701.7714,1000,3141592.654,11.86346584
W59,Winter,3,61,147377.1668,1000,3141592.654,4.69116092
W59,Winter,4,27,56135.90739,1000,3141592.654,1.786861429
W59,Winter,5,8,14063.21442,1000,3141592.654,0.447646018
W59,Winter,7,6,706339.2247,1000,3141592.654,22.48347582
W59,Winter,8,5,259463.2513,1000,3141592.654,8.2589718
W59,Winter,9,8,157841.9351,1000,3141592.654,5.024264839
W59,Winter,12,2,1237531.404,1000,3141592.654,39.39184805
W59,Winter,13,8,6300,1000,3141592.654,0.200535228
W59,Winter,16,2,33263.51588,1000,3141592.654,1.058810595
W60,Winter,1,77,245479.2702,1000,3141592.654,7.813847854
W60,Winter,2,8,2051716.27,1000,3141592.654,65.30815724
W60,Winter,3,72,122426.9601,1000,3141592.654,3.896971174
W60,Winter,4,1,900,1000,3141592.654,0.02864789
W60,Winter,7,6,712066.7894,1000,3141592.654,22.66578987
W60,Winter,9,8,9000,1000,3141592.654,0.286478898
W61,Winter,1,22,1642506.564,1000,3141592.654,52.28260774
W61,Winter,2,48,272404.1284,1000,3141592.654,8.670892712
W61,Winter,3,28,31776.88368,1000,3141592.654,1.011489623
W61,Winter,4,34,63843.77804,1000,3141592.654,2.032210572
W61,Winter,5,4,4806.616097,1000,3141592.654,0.152999342
W61,Winter,6,2,548789.0725,1000,3141592.654,17.46849872
W61,Winter,7,5,223914.5556,1000,3141592.654,7.127421671
W61,Winter,9,7,26280.00486,1000,3141592.654,0.836518536
W61,Winter,12,4,155773.9099,1000,3141592.654,4.958437554
W61,Winter,13,7,171494.4932,1000,3141592.654,5.458839261
W62,Winter,1,25,430935.1558,1000,3141592.654,13.71709204
W62,Winter,2,39,1381174.609,1000,3141592.654,43.96415326
W62,Winter,3,81,327179.994,1000,3141592.654,10.41446267
W62,Winter,4,22,36536.87456,1000,3141592.654,1.163004838
W62,Winter,5,3,16161.52513,1000,3141592.654,0.514437322
W62,Winter,7,12,724261.9848,1000,3141592.654,23.053975
W62,Winter,8,4,38108.03954,1000,3141592.654,1.213016573
W62,Winter,9,6,124767.6519,1000,3141592.654,3.971477709
W62,Winter,12,2,62464.24102,1000,3141592.654,1.988298545
W63,Winter,1,22,282079.8045,1000,3141592.654,8.978879048
W63,Winter,2,28,1369743.793,1000,3141592.654,43.6002991
W63,Winter,3,67,241846.3926,1000,3141592.654,7.698209769
W63,Winter,4,24,89895.38108,1000,3141592.654,2.861458852
W63,Winter,5,6,7937.423897,1000,3141592.654,0.25265605
W63,Winter,7,6,416865.9728,1000,3141592.654,13.26925604
W63,Winter,8,1,3943.419319,1000,3141592.654,0.125522935
W63,Winter,9,4,47223.92102,1000,3141592.654,1.503184092
W63,Winter,12,3,676653.8705,1000,3141592.654,21.53856165
W63,Winter,13,1,5400,1000,3141592.654,0.171887339
W64,Winter,1,46,212432.2991,1000,3141592.654,6.761930096
W64,Winter,2,21,984573.9451,1000,3141592.654,31.33996204
W64,Winter,3,29,50904.48638,1000,3141592.654,1.620340126
W64,Winter,4,3,2700,1000,3141592.654,0.085943669
W64,Winter,5,1,900,1000,3141592.654,0.02864789
W64,Winter,6,6,1283662.771,1000,3141592.654,40.86025506
W64,Winter,7,6,329655.7562,1000,3141592.654,10.49326863
W64,Winter,13,5,276760.1577,1000,3141592.654,8.809549428
W65,Winter,1,19,39230.26153,1000,3141592.654,1.248738008
W65,Winter,2,14,2216076.504,1000,3141592.654,70.53990597
W65,Winter,3,70,379431.028,1000,3141592.654,12.07766473
W65,Winter,4,4,5595.142551,1000,3141592.654,0.178098919
W65,Winter,7,9,362161.014,1000,3141592.654,11.52794312
W65,Winter,8,3,94956.14464,1000,3141592.654,3.022547959
W65,Winter,9,3,31014.69217,1000,3141592.654,0.987228313
W65,Winter,12,2,13124.82656,1000,3141592.654,0.417776205
W66,Winter,1,38,363833.5983,1000,3141592.654,11.58118313
W66,Winter,2,23,1586887.658,1000,3141592.654,50.51220298
W66,Winter,3,88,197170.9748,1000,3141592.654,6.276147055
W66,Winter,4,5,22063.93867,1000,3141592.654,0.702316981
W66,Winter,7,10,785037.618,1000,3141592.654,24.98852348
W66,Winter,8,1,2244.044278,1000,3141592.654,0.071430148
W66,Winter,9,2,68175.96566,1000,3141592.654,2.170108387
W66,Winter,12,1,116175.6284,1000,3141592.654,3.697985107
WB_ E1,Summer,2,1,1800,1000,3141592.654,0.05729578
WB_ E1,Summer,3,1,5400,1000,3141592.654,0.171887339
WB_ E1,Summer,4,1,900,1000,3141592.654,0.02864789
WB_ E1,Summer,5,1,900,1000,3141592.654,0.02864789
WB_ E1,Summer,7,1,72562.67236,1000,3141592.654,2.309741598
WB_ E1,Summer,8,2,45275.70657,1000,3141592.654,1.441170501
WB_ E1,Summer,9,6,230766.7559,1000,3141592.654,7.345533981
WB_ E1,Summer,12,2,2776785.165,1000,3141592.654,88.38781699
WB_ E1,Summer,13,1,7200,1000,3141592.654,0.229183118
WB_ E10,Summer,7,1,21600,1000,3141592.654,0.687549354
WB_ E10,Summer,9,5,203369.7494,1000,3141592.654,6.473460177
WB_ E10,Summer,12,1,2804119.725,1000,3141592.654,89.25790304
WB_ E10,Summer,13,1,112500,1000,3141592.654,3.58098622
WB_ E2,Summer,1,103,622237.8736,1000,3141592.654,19.80644667
WB_ E2,Summer,2,47,1541370.423,1000,3141592.654,49.0633444
WB_ E2,Summer,3,24,27331.46927,1000,3141592.654,0.869987687
WB_ E2,Summer,6,6,730289.9442,1000,3141592.654,23.2458509
WB_ E2,Summer,7,4,204398.2271,1000,3141592.654,6.50619764
WB_ E2,Summer,9,11,9049.264729,1000,3141592.654,0.288047043
WB_ E2,Summer,13,1,6912.078501,1000,3141592.654,0.220018292
WB_ E3,Summer,1,10,219441.5308,1000,3141592.654,6.985040869
WB_ E3,Summer,2,23,1574765.683,1000,3141592.654,50.12634852
WB_ E3,Summer,3,28,80915.91655,1000,3141592.654,2.575633619
WB_ E3,Summer,4,39,323962.8789,1000,3141592.654,10.31205871
WB_ E3,Summer,5,2,2700,1000,3141592.654,0.085943669
WB_ E3,Summer,6,3,96132.95018,1000,3141592.654,3.060006843
WB_ E3,Summer,7,1,15508.88688,1000,3141592.654,0.493663202
WB_ E3,Summer,8,5,751076.4094,1000,3141592.654,23.90750464
WB_ E3,Summer,9,3,77085.65018,1000,3141592.654,2.453712454
WB_ E4,Summer,2,10,1665360.884,1000,3141592.654,53.01008334
WB_ E4,Summer,3,39,73099.25244,1000,3141592.654,2.326821472
WB_ E4,Summer,4,61,77093.84517,1000,3141592.654,2.453973308
WB_ E4,Summer,5,6,4989.833525,1000,3141592.654,0.158831334
WB_ E4,Summer,6,12,715281.6908,1000,3141592.654,22.76812336
WB_ E4,Summer,7,3,67241.82741,1000,3141592.654,2.140373843
WB_ E4,Summer,8,8,498242.6368,1000,3141592.654,15.8595557
WB_ E4,Summer,9,1,3668.494727,1000,3141592.654,0.116771814
WB_ E4,Summer,12,3,36611.01001,1000,3141592.654,1.165364643
WB_ E5,Summer,1,33,172104.3446,1000,3141592.654,5.478251433
WB_ E5,Summer,2,24,895412.8104,1000,3141592.654,28.50187498
WB_ E5,Summer,3,54,201665.529,1000,3141592.654,6.419213157
WB_ E5,Summer,4,28,102372.2021,1000,3141592.654,3.258608398
WB_ E5,Summer,5,8,16531.81416,1000,3141592.654,0.526223988
WB_ E5,Summer,6,1,51300,1000,3141592.654,1.632929716
WB_ E5,Summer,7,7,268093.5844,1000,3141592.654,8.533683835
WB_ E5,Summer,8,5,152972.0617,1000,3141592.654,4.869251954
WB_ E5,Summer,9,6,145800,1000,3141592.654,4.640958141
WB_ E5,Summer,12,2,1114941.766,1000,3141592.654,35.48969867
WB_ E5,Summer,13,1,5405.588747,1000,3141592.654,0.172065234
WB_ E5,Summer,14,1,14989.03147,1000,3141592.654,0.47711569
WB_ E6,Summer,1,48,690968.2809,1000,3141592.654,21.99420348
WB_ E6,Summer,2,16,2261988.15,1000,3141592.654,72.00131905
WB_ E6,Summer,3,18,21917.51362,1000,3141592.654,0.697656127
WB_ E6,Summer,4,14,34389.60341,1000,3141592.654,1.094655075
WB_ E6,Summer,8,3,132326.5758,1000,3141592.654,4.212085728
WB_ E7,Summer,1,24,38642.76882,1000,3141592.654,1.230037534
WB_ E7,Summer,2,10,2376823.65,1000,3141592.654,75.65664655
WB_ E7,Summer,3,54,115140.3159,1000,3141592.654,3.665030084
WB_ E7,Summer,4,15,88836.59157,1000,3141592.654,2.827756535
WB_ E7,Summer,5,6,7254.007914,1000,3141592.654,0.230902243
WB_ E7,Summer,7,9,426504.6852,1000,3141592.654,13.57606578
WB_ E7,Summer,9,4,39209.54484,1000,3141592.654,1.248078575
WB_ E7,Summer,12,1,49178.60815,1000,3141592.654,1.565403716
WB_ E8,Summer,1,43,925601.7335,1000,3141592.654,29.46281825
WB_ E8,Summer,2,52,1168375.997,1000,3141592.654,37.19056305
WB_ E8,Summer,3,53,124649.1963,1000,3141592.654,3.967707149
WB_ E8,Summer,4,86,324147.4976,1000,3141592.654,10.31793531
WB_ E8,Summer,5,2,2700,1000,3141592.654,0.085943669
WB_ E8,Summer,8,8,545819.2487,1000,3141592.654,17.37396629
WB_ E8,Summer,12,1,50296.08826,1000,3141592.654,1.600974213
WB_ E9,Summer,1,17,117692.0011,1000,3141592.654,3.746252746
WB_ E9,Summer,2,30,233210.373,1000,3141592.654,7.42331673
WB_ E9,Summer,3,36,90023.47044,1000,3141592.654,2.865536063
WB_ E9,Summer,4,23,211383.2756,1000,3141592.654,6.728538641
WB_ E9,Summer,5,9,18434.86957,1000,3141592.654,0.586800123
WB_ E9,Summer,8,3,2232097.137,1000,3141592.654,71.04985858
WB_ E9,Summer,9,6,238748.6066,1000,3141592.654,7.59960418
WB_ H1,Summer,1,29,693097.5211,1000,3141592.654,22.0619793
WB_ H1,Summer,2,47,820465.0199,1000,3141592.654,26.11621271
WB_ H1,Summer,3,33,83348.90427,1000,3141592.654,2.653078023
WB_ H1,Summer,4,28,140936.9786,1000,3141592.654,4.48616336
WB_ H1,Summer,5,4,7200,1000,3141592.654,0.229183118
WB_ H1,Summer,8,5,763182.5348,1000,3141592.654,24.29285458
WB_ H1,Summer,9,5,406508.8052,1000,3141592.654,12.93957715
WB_ H1,Summer,12,4,226849.9643,1000,3141592.654,7.220858632
WB_ H10,Summer,1,12,457127.251,1000,3141592.654,14.55081232
WB_ H10,Summer,2,18,600412.0739,1000,3141592.654,19.11170989
WB_ H10,Summer,3,34,155809.1923,1000,3141592.654,4.959560627
WB_ H10,Summer,4,12,35630.73818,1000,3141592.654,1.134161621
WB_ H10,Summer,8,8,337595.251,1000,3141592.654,10.74599059
WB_ H10,Summer,9,2,961388.6046,1000,3141592.654,30.60194973
WB_ H10,Summer,12,1,507429.3243,1000,3141592.654,16.15197705
WB_ H10,Summer,16,1,86197.40847,1000,3141592.654,2.743748728
WB_ H2,Summer,2,24,639545.3653,1000,3141592.654,20.35736124
WB_ H2,Summer,3,3,6300,1000,3141592.654,0.200535228
WB_ H2,Summer,4,80,248898.9619,1000,3141592.654,7.922700025
WB_ H2,Summer,5,39,107304.7365,1000,3141592.654,3.415615848
WB_ H2,Summer,7,1,9900,1000,3141592.654,0.315126787
WB_ H2,Summer,8,7,239860.4718,1000,3141592.654,7.634995949
WB_ H2,Summer,9,6,566045.4826,1000,3141592.654,18.01778731
WB_ H2,Summer,12,1,1323734.546,1000,3141592.654,42.13577927
WB_ H3,Summer,1,11,32480.65139,1000,3141592.654,1.033891245
WB_ H3,Summer,2,17,49806.89406,1000,3141592.654,1.585402678
WB_ H3,Summer,3,18,32064.93765,1000,3141592.654,1.020658666
WB_ H3,Summer,4,25,93447.59635,1000,3141592.654,2.974529376
WB_ H3,Summer,5,17,32400,1000,3141592.654,1.031324031
WB_ H3,Summer,7,3,56977.61604,1000,3141592.654,1.813653848
WB_ H3,Summer,8,2,74384.80476,1000,3141592.654,2.367741874
WB_ H3,Summer,9,10,663738.9165,1000,3141592.654,21.1274659
WB_ H3,Summer,12,2,2089188.445,1000,3141592.654,66.50093363
WB_ H3,Summer,14,1,17100,1000,3141592.654,0.544309905
WB_ H4,Summer,1,18,298800,1000,3141592.654,9.511099399
WB_ H4,Summer,2,20,419697.2925,1000,3141592.654,13.35937974
WB_ H4,Summer,3,39,112269.6515,1000,3141592.654,3.573654
WB_ H4,Summer,4,26,97200,1000,3141592.654,3.093972094
WB_ H4,Summer,8,3,977258.9437,1000,3141592.654,31.10711832
WB_ H4,Summer,9,3,905789.0825,1000,3141592.654,28.83216198
WB_ H4,Summer,12,1,330574.2117,1000,3141592.654,10.52250397
WB_ H5,Summer,1,4,21381.26477,1000,3141592.654,0.680586796
WB_ H5,Summer,2,19,53699.54604,1000,3141592.654,1.709309639
WB_ H5,Summer,3,27,103675.974,1000,3141592.654,3.300108749
WB_ H5,Summer,4,19,49536.2425,1000,3141592.654,1.576787571
WB_ H5,Summer,5,4,2293.5573,1000,3141592.654,0.073006196
WB_ H5,Summer,8,4,506403.1846,1000,3141592.654,16.11931401
WB_ H5,Summer,9,11,493975.9471,1000,3141592.654,15.72374275
WB_ H5,Summer,11,1,31500,1000,3141592.654,1.002676141
WB_ H5,Summer,12,4,1264376.55,1000,3141592.654,40.24635558
WB_ H5,Summer,13,2,27000,1000,3141592.654,0.859436693
WB_ H5,Summer,14,1,10800,1000,3141592.654,0.343774677
WB_ H5,Summer,16,4,576947.2146,1000,3141592.654,18.36480022
WB_ H6,Summer,1,2,3392.272917,1000,3141592.654,0.107979401
WB_ H6,Summer,2,38,151314.3993,1000,3141592.654,4.81648692
WB_ H6,Summer,3,12,877983.293,1000,3141592.654,27.94707621
WB_ H6,Summer,4,56,99823.09381,1000,3141592.654,3.177467763
WB_ H6,Summer,5,7,274454.5792,1000,3141592.654,8.736160588
WB_ H6,Summer,7,2,142468.1879,1000,3141592.654,4.534903267
WB_ H6,Summer,8,1,76575.17121,1000,3141592.654,2.437463403
WB_ H6,Summer,9,3,795415.4988,1000,3141592.654,25.31886169
WB_ H6,Summer,12,1,2034.573923,1000,3141592.654,0.064762499
WB_ H7,Summer,1,2,1800,1000,3141592.654,0.05729578
WB_ H7,Summer,2,36,153259.92,1000,3141592.654,4.878414768
WB_ H7,Summer,3,31,596143.603,1000,3141592.654,18.97584024
WB_ H7,Summer,4,28,42890.76697,1000,3141592.654,1.365255515
WB_ H7,Summer,5,17,29915.4907,1000,3141592.654,0.952239644
WB_ H7,Summer,8,11,209632.2136,1000,3141592.654,6.672800604
WB_ H7,Summer,9,7,1241826.368,1000,3141592.654,39.528561
WB_ H7,Summer,12,5,848120.4388,1000,3141592.654,26.99651204
WB_ H7,Summer,13,1,18000,1000,3141592.654,0.572957795
WB_ H8,Summer,1,7,7480.974999,1000,3141592.654,0.23812683
WB_ H8,Summer,2,4,61468.91958,1000,3141592.654,1.956616479
WB_ H8,Summer,3,4,29732.82379,1000,3141592.654,0.946425176
WB_ H8,Summer,4,6,50400,1000,3141592.654,1.604281826
WB_ H8,Summer,8,5,1108624.397,1000,3141592.654,35.28861056
WB_ H8,Summer,9,5,624071.3043,1000,3141592.654,19.86480658
WB_ H8,Summer,12,6,1167438.191,1000,3141592.654,37.16071176
WB_ H8,Summer,15,2,15892.79861,1000,3141592.654,0.505883492
WB_ H8,Summer,16,2,76479.31337,1000,3141592.654,2.434412153
WB_ H9,Summer,2,7,94062.15465,1000,3141592.654,2.994091374
WB_ H9,Summer,3,10,86884.68856,1000,3141592.654,2.765625533
WB_ H9,Summer,4,12,35745.01807,1000,3141592.654,1.137799263
WB_ H9,Summer,5,1,900,1000,3141592.654,0.02864789
WB_ H9,Summer,7,2,45810.64569,1000,3141592.654,1.458198142
WB_ H9,Summer,8,1,37800,1000,3141592.654,1.20321137
WB_ H9,Summer,9,3,862957.1559,1000,3141592.654,27.46877941
WB_ H9,Summer,12,2,1973827.256,1000,3141592.654,62.82887293
WB_ H9,Summer,13,1,3600,1000,3141592.654,0.114591559
WB_ S1,Summer,1,5,86745.1318,1000,3141592.654,2.761183303
WB_ S1,Summer,2,21,339635.6815,1000,3141592.654,10.81093951
WB_ S1,Summer,3,38,588121.5767,1000,3141592.654,18.72049121
WB_ S1,Summer,4,27,85340.9029,1000,3141592.654,2.716485309
WB_ S1,Summer,5,9,15423.82892,1000,3141592.654,0.490955723
WB_ S1,Summer,8,12,360050.4714,1000,3141592.654,11.46076246
WB_ S1,Summer,9,7,498668.8903,1000,3141592.654,15.87312377
WB_ S1,Summer,12,9,1159265.708,1000,3141592.654,36.90057357
WB_ S1,Summer,14,2,8337.051876,1000,3141592.654,0.265376603
WB_ S10,Summer,1,18,496664.615,1000,3141592.654,15.80932571
WB_ S10,Summer,2,25,1238232.398,1000,3141592.654,39.41416135
WB_ S10,Summer,3,64,166888.4125,1000,3141592.654,5.31222316
WB_ S10,Summer,4,11,15300,1000,3141592.654,0.487014126
WB_ S10,Summer,5,1,5400,1000,3141592.654,0.171887339
WB_ S10,Summer,7,10,708728.717,1000,3141592.654,22.55953572
WB_ S10,Summer,8,2,22131.44256,1000,3141592.654,0.704465696
WB_ S10,Summer,9,1,199.059552,1000,3141592.654,0.006336262
WB_ S10,Summer,12,1,162471.1699,1000,3141592.654,5.171617959
WB_ S10,Summer,13,1,325573.6531,1000,3141592.654,10.36333125
WB_ S11,Summer,1,15,28083.45538,1000,3141592.654,0.893924149
WB_ S11,Summer,2,26,1322562.421,1000,3141592.654,42.09846937
WB_ S11,Summer,3,102,399177.4211,1000,3141592.654,12.70621195
WB_ S11,Summer,4,14,13673.84855,1000,3141592.654,0.435252118
WB_ S11,Summer,5,1,900,1000,3141592.654,0.02864789
WB_ S11,Summer,7,3,1171145.017,1000,3141592.654,37.27870371
WB_ S11,Summer,8,3,27492.16796,1000,3141592.654,0.875102885
WB_ S11,Summer,9,9,90449.06049,1000,3141592.654,2.879083015
WB_ S11,Summer,12,1,88105.80558,1000,3141592.654,2.804494895
WB_ S12,Summer,1,2,7716.794679,1000,3141592.654,0.245633204
WB_ S12,Summer,2,8,14400,1000,3141592.654,0.458366236
WB_ S12,Summer,3,9,28657.80834,1000,3141592.654,0.912206371
WB_ S12,Summer,4,12,29312.11036,1000,3141592.654,0.933033451
WB_ S12,Summer,5,3,41276.50082,1000,3141592.654,1.313871828
WB_ S12,Summer,8,3,1354372.326,1000,3141592.654,43.11101009
WB_ S12,Summer,9,8,357849.0414,1000,3141592.654,11.39068876
WB_ S12,Summer,12,2,954883.3148,1000,3141592.654,30.39487993
WB_ S12,Summer,13,3,146659.8452,1000,3141592.654,4.668327862
WB_ S12,Summer,14,1,14275.6917,1000,3141592.654,0.45440938
WB_ S12,Summer,16,3,192185.5244,1000,3141592.654,6.117455238
WB_ S13,Summer,2,3,12600,1000,3141592.654,0.401070457
WB_ S13,Summer,3,9,18900,1000,3141592.654,0.601605685
WB_ S13,Summer,4,3,27000,1000,3141592.654,0.859436693
WB_ S13,Summer,8,5,745774.9442,1000,3141592.654,23.73875376
WB_ S13,Summer,9,6,1070943.301,1000,3141592.654,34.08918402
WB_ S13,Summer,12,2,1181540.359,1000,3141592.654,37.60959773
WB_ S13,Summer,14,1,44100,1000,3141592.654,1.403746598
WB_ S13,Summer,16,1,40730.48567,1000,3141592.654,1.296491626
WB_ S14,Summer,1,38,552198.9898,1000,3141592.654,17.57703976
WB_ S14,Summer,2,45,846931.1926,1000,3141592.654,26.95865715
WB_ S14,Summer,3,59,199851.0516,1000,3141592.654,6.361456548
WB_ S14,Summer,4,38,159109.2018,1000,3141592.654,5.064603192
WB_ S14,Summer,5,5,47700,1000,3141592.654,1.518338157
WB_ S14,Summer,8,9,723312.3213,1000,3141592.654,23.02374627
WB_ S14,Summer,9,5,536511.7886,1000,3141592.654,17.07770064
WB_ S14,Summer,12,2,75975.33937,1000,3141592.654,2.418370163
WB_ S15,Summer,1,41,779755.595,1000,3141592.654,24.82039147
WB_ S15,Summer,2,29,1223005.529,1000,3141592.654,38.92947508
WB_ S15,Summer,3,54,90501.79796,1000,3141592.654,2.880761701
WB_ S15,Summer,4,38,85847.57232,1000,3141592.654,2.732613097
WB_ S15,Summer,5,7,13500,1000,3141592.654,0.429718346
WB_ S15,Summer,8,10,208287.4549,1000,3141592.654,6.629995607
WB_ S15,Summer,9,5,47070.79746,1000,3141592.654,1.498310018
WB_ S15,Summer,12,6,677418.1265,1000,3141592.654,21.56288868
WB_ S15,Summer,16,2,16202.91326,1000,3141592.654,0.515754748
WB_ S16,Summer,1,1,900,1000,3141592.654,0.02864789
WB_ S16,Summer,2,9,86622.36357,1000,3141592.654,2.757275469
WB_ S16,Summer,3,18,129690.9979,1000,3141592.654,4.128192677
WB_ S16,Summer,4,23,75283.15054,1000,3141592.654,2.396337108
WB_ S16,Summer,5,13,31500,1000,3141592.654,1.002676141
WB_ S16,Summer,7,2,327447.5788,1000,3141592.654,10.42298015
WB_ S16,Summer,8,3,128160.609,1000,3141592.654,4.079478885
WB_ S16,Summer,9,4,637146.6628,1000,3141592.654,20.28100817
WB_ S16,Summer,12,1,1714037.219,1000,3141592.654,54.55949921
WB_ S16,Summer,14,1,10800,1000,3141592.654,0.343774677
WB_ S17,Summer,1,11,2123247.929,1000,3141592.654,67.58508066
WB_ S17,Summer,2,52,196774.7175,1000,3141592.654,6.263533792
WB_ S17,Summer,3,23,26887.00159,1000,3141592.654,0.855839841
WB_ S17,Summer,4,24,39615.89158,1000,3141592.654,1.261012994
WB_ S17,Summer,5,4,3600,1000,3141592.654,0.114591559
WB_ S17,Summer,6,3,141423.8833,1000,3141592.654,4.50166202
WB_ S17,Summer,7,5,306317.976,1000,3141592.654,9.750404009
WB_ S17,Summer,9,1,8969.825862,1000,3141592.654,0.285518425
WB_ S17,Summer,12,5,217332.7775,1000,3141592.654,6.917917168
WB_ S17,Summer,13,2,77419.95222,1000,3141592.654,2.464353618
WB_ S18,Summer,1,29,148013.3549,1000,3141592.654,4.711411414
WB_ S18,Summer,2,56,198334.4587,1000,3141592.654,6.313181898
WB_ S18,Summer,3,40,79056.52098,1000,3141592.654,2.51644722
WB_ S18,Summer,4,49,183317.9001,1000,3141592.654,5.835189991
WB_ S18,Summer,5,20,51838.13263,1000,3141592.654,1.65005901
WB_ S18,Summer,7,1,24300,1000,3141592.654,0.773493023
WB_ S18,Summer,8,5,332547.9505,1000,3141592.654,10.58533003
WB_ S18,Summer,9,6,999392.4738,1000,3141592.654,31.81165046
WB_ S18,Summer,12,1,1124789.55,1000,3141592.654,35.80316335
WB_ S19,Summer,1,21,151775.2615,1000,3141592.654,4.831156622
WB_ S19,Summer,2,38,362757.3815,1000,3141592.654,11.54692608
